node,jan_hourly,feb_hourly,mar_hourly,apr_hourly,may_hourly,jun_hourly,jul_hourly,aug_hourly,sep_hourly,oct_hourly,nov_hourly,dec_hourly,unit
fips01053,14.24028579368648,20.831316975552802,119.84155438801574,592.8552392333487,719.3847498415521,634.6608774239695,529.1982904152391,440.7942318187179,267.9432787155359,185.2746206798245,62.95704323464189,22.7817071665998,m3/h
fips01055,8.650792153947547,5.1174570323779704,7.835310665325673,2.968389604849308,4.268251143452536,14.646466705161247,16.22607943202767,1.851610482380014,0.7395972822565576,1.7269339644601773,2.6620674305995022,4.738423161293857,m3/h
fips01057,0.0,0.0,0.0,11.640029796544182,59.66368167471613,176.44815518690973,144.79355303844218,93.34727006176747,12.381393774945673,0.0,0.0,0.0,m3/h
fips01059,160.7294558966558,96.2186219468925,301.2107318496858,5.365043320325607,138.93226086911883,265.62181425607423,285.8488595599509,4.816896422724601,7.31718496395333,19.91040431093697,73.77043438108018,19.25200009193353,m3/h
fips01061,2985.477272443987,1874.9302448395088,1379.7799493139337,344.9824616093397,797.1536473319405,1810.0969364442496,2228.2500495480595,262.6504495964922,160.24963198742876,442.5235342345872,990.9271253891844,700.9699034358841,m3/h
fips01063,155.47560119365514,108.24991947130287,162.60295842225813,3.663168851954049,95.47326388786678,151.9454545680245,214.16073461764265,3.0153583760716223,5.327518371465042,12.47833899026777,44.70488662967283,21.673784991338714,m3/h
fips01065,9.954521190585162,10.471597241561657,46.962722382287595,334.2493881615902,480.1550192561458,562.6523710057655,336.52789256577427,353.3931589421849,243.312826143575,134.13165965796134,45.92409191372092,16.469143131971183,m3/h
fips01067,2808.711635670341,1781.2641764675386,2397.8400428539894,82.27707090783163,1257.066059290561,2090.5725921477197,2397.5317817189607,77.56493243846658,117.47221108699163,296.5179070483801,681.6238503048727,286.7680197369284,m3/h
fips01069,104.17802094360356,111.32376751002316,364.71751653246986,2026.812102734764,3455.749758873675,3066.2874989347793,2554.6166062346924,2699.2622505623312,1440.0892705356423,776.3425608913758,409.71206513759864,143.36680819728252,m3/h
fips01071,6.510180439789033,5.185974218535691,13.519354206797255,69.63997155184478,111.45525457095431,245.98500952163693,243.86208165795128,282.370270112767,129.94949510585047,66.4281121461928,29.504048181266505,8.507395633950766,m3/h
fips01073,0.0,0.0,0.0,11.604794579871882,54.299768987642395,167.0450859320063,144.31148065731847,94.52095854012639,14.926525930231673,0.0,0.0,0.0,m3/h
fips01075,24.533470787547046,15.922118121155526,36.876255686898645,0.6936115542386363,17.324687129562577,36.29216569441868,43.66972924316804,0.5621556510096015,0.9109974195745919,2.084355521786719,7.657966515196237,3.838015235631235,m3/h
fips01077,285.8035932472017,168.92689986687895,545.7615373689196,9.085439613952738,251.27945492314853,479.60231182827283,502.72401355538955,8.211405570501734,12.435546029171023,34.24599574419617,132.60614433091501,32.58195538324029,m3/h
fips01079,22.415227822600198,21.233147929933732,69.14188266396543,335.5802569665075,599.3385677108953,1079.4255529050602,939.2856023476676,1347.1491809909826,677.9919112325608,317.31884205202823,87.84781979615407,31.16143564178761,m3/h
fips01081,964.6206532748587,651.4909545045817,335.5837078549503,14.371840229363352,184.22711642388236,567.9350360847669,954.3242414561571,16.035260916254515,18.389370353865488,51.19069733192534,141.8034730135969,86.22142830645397,m3/h
